"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-11 ~ 2025-05-10"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"7657","서울특별시 영등포구 영등포동1가","127","0127","0000","신한헤스티아","29.0100","202409","24","21,500","10","개인","개인","2016","경인로108길 4","-","중개거래","서울 영등포구"
"7658","서울특별시 성북구 삼선동5가","298-10","0298","0010","광남 제니텔","51.0900","202409","24","22,500","12","개인","개인","2003","보문로 167","-","중개거래","서울 성북구"
"7659","서울특별시 구로구 구로동","104-8","0104","0008","비즈트위트 레드","27.2200","202409","23","18,100","18","개인","개인","2016","가마산로 285","-","중개거래","서울 구로구"
"7660","서울특별시 영등포구 영등포동6가","3-2","0003","0002","양우화인텔","33.0100","202409","23","16,100","4","개인","개인","1999","영등포로35길 10","-","중개거래","서울 영등포구"
"7661","서울특별시 종로구 사직동","9","0009","0000","광화문 스페이스본","39.5400","202409","23","42,000","6","개인","개인","2008","사직로8길 4","-","중개거래","서울 종로구"
"7662","서울특별시 마포구 공덕동","463","0463","0000","마포현대하이엘","31.3750","202409","23","22,500","6","개인","개인","2005","마포대로 173","-","중개거래","서울 마포구"
"7663","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","30.0000","202409","23","23,300","11","개인","법인","2013","새말로 62","-","중개거래","서울 송파구"
"7664","서울특별시 노원구 상계동","706-2","0706","0002","노원역 보미더클래스 오피스텔","29.2598","202409","23","26,000","17","개인","개인","2023","상계로 32","-","중개거래","서울 노원구"
"7665","서울특별시 노원구 상계동","1267","1267","0000","토마토파르코","36.7670","202409","23","16,000","4","개인","개인","2005","동일로 1700","-","중개거래","경기 용인시 수지구, 서울 노원구"
"7666","서울특별시 영등포구 영등포동1가","113-1","0113","0001","여의도씨티아이","16.8800","202409","23","13,000","11","개인","개인","2013","경인로 882","-","중개거래","서울 영등포구"
"7667","서울특별시 강남구 역삼동","824-25","0824","0025","대우디오빌플러스","38.9600","202409","23","28,500","8","개인","개인","2004","강남대로84길 33","-","중개거래","서울 강남구"
"7668","서울특별시 강남구 자곡동","655","0655","0000","강남 푸르지오시티 2차(PRUGIO CITYⅡ)","22.4440","202409","23","15,300","5","개인","개인","2014","자곡로 192","-","직거래","-"
"7669","서울특별시 구로구 오류동","6-59","0006","0059","락스테이","29.9700","202409","23","14,438","2","개인","법인","2018","고척로1길 17","-","직거래","-"
"7670","서울특별시 구로구 오류동","6-59","0006","0059","락스테이","29.9700","202409","23","14,438","5","개인","법인","2018","고척로1길 17","-","직거래","-"
"7671","서울특별시 강남구 자곡동","655","0655","0000","강남 푸르지오시티 2차(PRUGIO CITYⅡ)","21.8720","202409","23","14,500","10","개인","개인","2014","자곡로 192","-","중개거래","서울 강남구"
"7672","서울특별시 구로구 오류동","55-19","0055","0019","아델리아","21.0000","202409","23","11,800","2","개인","개인","2019","경인로20가길 11","-","중개거래","서울 구로구"
"7673","서울특별시 양천구 목동","917-9","0917","0009","현대41타워","47.1000","202409","23","25,800","20","개인","개인","2001","목동동로 293","-","중개거래","서울 양천구"
"7674","서울특별시 서대문구 연희동","194-30","0194","0030","브라운스톤 연희","58.5700","202409","23","52,000","9","개인","개인","2007","연희로 82","-","중개거래","서울 서대문구"
"7675","서울특별시 강남구 대치동","944-21","0944","0021","대치2차 아이파크","22.1800","202409","23","35,500","5","개인","개인","2018","영동대로85길 34","-","중개거래","서울 강남구"
"7676","서울특별시 도봉구 창동","135-28","0135","0028","창동 SR스타빌","28.5000","202409","23","11,300","6","개인","개인","2003","노해로63길 84-9","-","중개거래","서울 도봉구"
"7677","서울특별시 중구 필동1가","22-2","0022","0002","스타빌딩","28.6700","202409","23","23,000","6","개인","법인","2003","퇴계로 184","-","중개거래","서울 중구"
"7678","서울특별시 관악구 봉천동","870-12","0870","0012","에이스 에이-존","24.3100","202409","23","15,500","7","개인","개인","2005","남부순환로 1805","-","중개거래","서울 관악구"
"7679","서울특별시 강서구 등촌동","510-2","0510","0002","한울팰리스","39.6000","202409","23","26,500","2","개인","개인","2017","등촌로 211","-","중개거래","경기 성남시 중원구, 서울 양천구"
"7680","서울특별시 강남구 청담동","5","0005","0000","경원오피스텔","22.7700","202409","23","24,300","10","법인","개인","1991","도산대로 446","20241223","중개거래","서울 강남구"
"7681","서울특별시 강남구 개포동","13-3","0013","0003","대청타워","32.4410","202409","23","20,900","7","개인","개인","1997","개포로 623","-","중개거래","서울 강남구"
"7682","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","27.4785","202409","23","39,000","8","개인","개인","2021","오금로11길 45","20241016","중개거래","서울 송파구"
"7683","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","23.7290","202409","23","30,200","9","개인","개인","2021","오금로11길 45","-","중개거래","서울 송파구"
"7684","서울특별시 강서구 마곡동","776-2","0776","0002","마곡센트럴대방디엠시티오피스텔","30.8365","202409","23","24,000","10","개인","개인","2017","양천로 344","-","중개거래","서울 강서구"
"7685","서울특별시 강서구 마곡동","784-9","0784","0009","마곡오드카운티2차","17.3600","202409","22","13,500","9","개인","개인","2017"," ","-","중개거래","서울 강서구"
"7686","서울특별시 영등포구 문래동3가","55-4","0055","0004","문래동메가트리움","99.5300","202409","22","94,500","17","개인","개인","2004","문래로26길 6","-","중개거래","서울 영등포구"
"7687","서울특별시 영등포구 신길동","449-20","0449","0020","콘펠리체","16.8200","202409","21","16,000","4","개인","개인","2018","영등포로 402","-","중개거래","서울 영등포구"
"7688","서울특별시 광진구 군자동","473-1","0473","0001","(473-1)","18.0800","202409","21","19,500","3","개인","개인","2019","천호대로 530","-","중개거래","서울 광진구"
"7689","서울특별시 강동구 천호동","451-20","0451","0020","오피스텔 트레벨","31.9500","202409","21","16,800","12","개인","개인","2003","천호대로 1057","-","중개거래","서울 강남구"
"7690","서울특별시 영등포구 양평동5가","51","0051","0000","에듀시티에비앙","28.6000","202409","21","31,000","6","개인","개인","2017","양평로 160","-","중개거래","서울 영등포구"
"7691","서울특별시 마포구 공덕동","475","0475","0000","공덕푸르지오시티","27.7430","202409","21","24,800","7","개인","개인","2013","마포대로 156","-","중개거래","서울 마포구"
"7692","서울특별시 영등포구 양평동3가","17-1","0017","0001","양평동 우림보보카운티 오피스텔","16.2500","202409","21","8,300","3","개인","개인","2003","양산로7길 3","-","중개거래","서울 영등포구"
"7693","서울특별시 영등포구 여의도동","14-21","0014","0021","엘지여의도에클라트","38.0100","202409","21","25,000","3","개인","개인","2003","국회대로 780","-","중개거래","서울 영등포구"
"7694","서울특별시 영등포구 당산동","121-61","0121","0061","여의도 아리스타","19.9300","202409","21","19,000","11","개인","개인","2021","버드나루로 129","-","중개거래","서울 영등포구"
"7695","서울특별시 동작구 노량진동","16-1","0016","0001","노량진 드림스퀘어 복합빌딩","24.1329","202409","21","20,500","3","개인","개인","2020","노들로2길 7","-","중개거래","서울 동작구"
"7696","서울특별시 중구 황학동","819","0819","0000","황학동 복합시설(DUO302)","22.5200","202409","21","16,400","11","개인","개인","2014","난계로 169","-","중개거래","서울 서초구, 서울 중구"
"7697","서울특별시 도봉구 창동","659-29","0659","0029","삼성쉐르빌퍼스티","35.3500","202409","21","16,500","9","개인","개인","2004","도봉로 476","20241016","중개거래","서울 도봉구"
"7698","서울특별시 도봉구 창동","659-29","0659","0029","삼성쉐르빌퍼스티","35.3500","202409","21","16,500","9","개인","개인","2004","도봉로 476","-","중개거래","서울 도봉구"
"7699","서울특별시 강남구 역삼동","832-16","0832","0016","BIEL 106","28.8674","202409","21","39,500","13","개인","개인","2018","역삼로 106","-","중개거래","서울 강남구"
"7700","서울특별시 마포구 성산동","593-3","0593","0003","동우 자인채 스토리 상암","24.2500","202409","21","22,200","6","개인","개인","2018","월드컵로34길 20","-","중개거래","서울 마포구"
"7701","서울특별시 송파구 문정동","652-2","0652","0002","문정 오벨리스크","27.6600","202409","21","26,000","4","개인","개인","2018","송파대로 145","-","중개거래","서울 송파구"
"7702","서울특별시 마포구 성산동","592-5","0592","0005","상암 우남퍼스트빌스타","23.0941","202409","21","25,600","16","개인","개인","2017","모래내로 5","20240925","중개거래","경기 고양시 덕양구, 서울 마포구"
"7703","서울특별시 구로구 구로동","98-4","0098","0004","대림역 와이즈플레이스","29.8470","202409","21","15,000","9","개인","개인","2012","가마산로 268","-","중개거래","서울 구로구"
"7704","서울특별시 서대문구 창천동","20-41","0020","0041","아남오피스텔","28.5000","202409","21","17,000","9","개인","개인","2004","신촌로 121","-","중개거래","서울 서대문구"
"7705","서울특별시 송파구 방이동","38-4","0038","0004","벨리시모 오피스텔","19.1400","202409","21","12,950","6","개인","개인","2013","오금로11길 29-11","-","중개거래","서울 송파구"
"7706","서울특별시 중구 충무로5가","36-2","0036","0002","충무로엘크루메트로시티2","23.0300","202409","21","19,000","13","법인","개인","2016","퇴계로49길 14","-","중개거래","서울 중구"
"7707","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","19.2000","202409","21","15,000","13","개인","개인","2017","월드컵로34길 14","-","중개거래","서울 마포구"
"7708","서울특별시 서초구 서초동","1588-3","1588","0003","서초로젠빌오피스텔","32.6800","202409","21","15,000","6","개인","개인","2002","효령로55길 27","-","중개거래","서울 서초구"
"7709","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","32.5300","202409","21","31,700","23","개인","개인","2016"," ","-","중개거래","서울 성동구"
"7710","서울특별시 광진구 자양동","2-2","0002","0002","건대입구역자이엘라","18.5996","202409","21","32,000","15","개인","개인","2022","능동로 87","-","중개거래","서울 광진구"
"7711","서울특별시 양천구 신정동","318-1","0318","0001","목동대림아크로텔","56.5000","202409","21","55,000","14","개인","개인","2004","목동서로 277","-","중개거래","서울 양천구"
"7712","서울특별시 양천구 목동","917","0917","0000","목동파라곤","70.6800","202409","21","106,000","26","개인","개인","2004","목동서로 155","-","중개거래","서울 양천구"
"7713","서울특별시 광진구 화양동","21-20","0021","0020","광진캠퍼스시티","16.0830","202409","21","13,300","10","개인","개인","2017"," ","-","직거래","-"
